#{"t_start": 1776073570.119304, "env_id": "None"}
r,l,t
13.6,18,1042.381738
13.25,18,1042.393268
11.9,18,1042.426054
15.05,18,1042.436219
-8.7,18,1042.445229
-8.5,18,1042.45524
-9.5,18,1042.464236
16.65,18,1042.472244
-7.65,18,1042.480253
14.55,18,1042.490003
-8.7,18,1042.499493
2.7,18,1042.507242
-8.9,18,1042.513248
12.75,18,1042.519413
-7.45,18,1042.529055
-8.8,18,1042.543603
-9.0,18,1042.55263
-8.65,18,1042.591793
13.1,18,1042.603771
-8.05,18,1042.612225
13.35,18,1042.620464
3.8,18,1042.62821
13.3,18,1042.639724
12.5,18,1042.649476
12.65,18,1042.657483
1.65,18,1042.665492
11.95,18,1042.672742
-8.95,18,1042.672742
12.05,18,1042.685454
-8.5,18,1042.699189
14.95,18,1042.706938
11.45,18,1042.744392
12.4,18,1042.752149
12.35,18,1042.760158
13.05,18,1042.769908
-6.65,18,1042.779428
-6.35,18,1042.787176
13.4,18,1042.794924
12.65,18,1042.802411
-7.05,18,1042.811162
-7.6,18,1042.81891
2.0,18,1042.826919
-7.4,18,1042.83567
-8.5,18,1042.847817
2.65,18,1042.855594
12.0,18,1042.892755
-9.5,18,1042.905255
-7.4,18,1042.913263
14.8,18,1042.923016
2.8,18,1042.933028
12.25,18,1042.941038
2.95,18,1042.95105
-8.75,18,1042.960795
-7.3,18,1042.968544
12.7,18,1042.978059
13.2,18,1042.987809
-8.1,18,1042.996905
-7.95,18,1043.003889
13.3,18,1043.003889
12.9,18,1043.050279
-7.95,18,1043.050279
-8.3,18,1043.066138
2.15,18,1043.075678
-7.9,18,1043.083686
2.8,18,1043.091434
2.95,18,1043.098796
-7.6,18,1043.105803
1.75,18,1043.113552
-8.55,18,1043.113552
2.75,18,1043.129534
12.25,18,1043.137802
-8.55,18,1043.145292
12.9,18,1043.1533
-8.95,18,1043.16279
12.15,18,1043.199585
-8.25,18,1043.207334
-8.6,18,1043.216561
11.5,18,1043.223307
12.0,18,1043.231317
-8.5,18,1043.239326
-8.7,18,1043.248838
13.25,18,1043.256395
-7.6,18,1043.264404
12.25,18,1043.274414
-8.05,18,1043.282422
12.05,18,1043.290171
14.75,18,1043.296176
-8.05,18,1043.301922
-8.1,18,1043.341933
12.6,18,1043.350944
-8.15,18,1043.358433
12.6,18,1043.36644
14.1,18,1043.373926
13.3,18,1043.380107
-7.95,18,1043.387855
12.95,18,1043.395603
12.05,18,1043.401608
-8.45,18,1043.409356
12.55,18,1043.419106
13.6,18,1043.427261
-8.0,18,1043.43624
-8.55,18,1043.445355
12.35,18,1043.483599
12.0,18,1043.494107
2.85,18,1043.501595
1.85,18,1043.509604
-7.7,18,1043.515351
13.9,18,1043.529529
12.15,18,1043.538777
-8.65,18,1043.547268
12.95,18,1043.557674
14.0,18,1043.565037
-8.55,18,1043.57507
-8.95,18,1043.584579
-8.45,18,1043.589577
-8.4,18,1043.589577
13.3,18,1043.632059
-8.35,18,1043.638941
13.1,18,1043.647167
-7.8,18,1043.654916
12.45,18,1043.660921
12.8,18,1043.668669
-8.0,18,1043.676418
13.0,18,1043.686169
3.15,18,1043.695082
13.05,18,1043.706315
-8.4,18,1043.713656
3.1,18,1043.725408
-8.6,18,1043.733416
12.05,18,1043.740923
12.55,18,1043.775283
13.1,18,1043.786515
12.1,18,1043.796266
12.35,18,1043.804274
1.05,18,1043.815806
12.7,18,1043.825816
13.55,18,1043.833824
13.0,18,1043.840832
-8.55,18,1043.847839
12.85,18,1043.855587
-9.2,18,1043.86344
11.8,18,1043.870929
13.3,18,1043.880176
-7.55,18,1043.889927
-8.8,18,1043.89834
-8.85,18,1043.934735
-7.55,18,1043.934735
12.9,18,1043.954182
-8.45,18,1043.96219
13.6,18,1043.97206
13.6,18,1043.983836
-6.6,18,1043.991585
13.8,18,1043.999334
-8.45,18,1044.007082
15.6,18,1044.017072
-8.6,18,1044.02508
12.7,18,1044.026823
12.15,18,1044.039871
4.0,18,1044.048882
3.2,18,1044.083619
11.75,18,1044.093642
-8.3,18,1044.104866
-7.3,18,1044.110868
-8.6,18,1044.110868
14.65,18,1044.133378
12.6,18,1044.140886
14.2,18,1044.140886
13.15,18,1044.161952
2.0,18,1044.16944
11.95,18,1044.180248
12.05,18,1044.19
-8.8,18,1044.20001
15.1,18,1044.20776
12.35,18,1044.239959
-8.15,18,1044.243958
12.25,18,1044.256691
11.5,18,1044.267702
-8.15,18,1044.277453
14.05,18,1044.287207
15.8,18,1044.295225
12.55,18,1044.306717
2.5,18,1044.316469
13.3,18,1044.326569
-7.45,18,1044.335079
12.2,18,1044.344589
15.15,18,1044.35434
-7.6,18,1044.363368
1.25,18,1044.399402
-7.45,18,1044.399402
-6.65,18,1044.414542
-8.75,18,1044.42229
14.4,18,1044.432301
12.0,18,1044.441051
-8.85,18,1044.447973
-7.75,18,1044.457006
12.4,18,1044.464014
-9.4,18,1044.471763
14.55,18,1044.479883
-9.05,18,1044.489634
13.05,18,1044.496883
12.3,18,1044.507491
13.95,18,1044.517244
-8.8,18,1044.549101
-8.85,18,1044.557752
-8.4,18,1044.566762
12.4,18,1044.576253
-7.5,18,1044.583999
-8.6,18,1044.740848
12.7,18,1044.763657
12.4,18,1044.771554
-7.9,18,1044.77842
14.6,18,1044.785628
-8.5,18,1044.787822
16.05,18,1044.795908
-8.15,18,1044.795908
12.9,18,1044.811663
-7.9,18,1044.844458
13.15,18,1044.852965
11.85,18,1044.864034
13.75,18,1044.871042
13.1,18,1044.879052
13.6,18,1044.884799
2.55,18,1044.894623
2.35,18,1044.904729
13.4,18,1044.912146
12.6,18,1044.922158
14.7,18,1044.930167
-8.9,18,1044.940333
13.5,18,1044.952175
13.2,18,1044.97079
1.4,18,1045.001539
-8.4,18,1045.011595
1.4,18,1045.021346
13.0,18,1045.028857
-7.1,18,1045.034862
-9.0,18,1045.044113
-7.45,18,1045.053862
2.2,18,1045.063609
2.0,18,1045.071358
-7.95,18,1045.080846
11.9,18,1045.089135
-8.2,18,1045.098182
13.85,18,1045.105226
13.05,18,1045.112164
12.55,18,1045.147133
-7.65,18,1045.156781
1.1,18,1045.16538
13.05,18,1045.173159
-7.6,18,1045.182966
1.9,18,1045.192367
14.95,18,1045.200374
1.5,18,1045.209187
12.35,18,1045.217937
-8.2,18,1045.22796
13.35,18,1045.236737
3.55,18,1045.246771
13.3,18,1045.249786
-8.35,18,1045.249786
-6.75,18,1045.296383
13.1,18,1045.304413
12.45,18,1045.314192
13.1,18,1045.314192
-8.15,18,1045.330057
-6.2,18,1045.337065
11.75,18,1045.345968
14.2,18,1045.353457
12.35,18,1045.363467
13.9,18,1045.373031
14.25,18,1045.381038
-9.35,18,1045.390617
12.15,18,1045.399584
-7.6,18,1045.408391
14.4,18,1045.417191
11.35,18,1045.452161
12.9,18,1045.459911
-7.8,18,1045.469611
-7.25,18,1045.477361
-8.85,18,1045.48537
3.05,18,1045.492913
1.8,18,1045.50316
-8.4,18,1045.5128
12.25,18,1045.520549
-6.15,18,1045.528299
16.25,18,1045.537309
-8.45,18,1045.546318
14.5,18,1045.556069
12.9,18,1045.563818
-7.4,18,1045.595073
-8.55,18,1045.603658
12.15,18,1045.612623
-7.75,18,1045.620372
13.6,18,1045.626272
12.4,18,1045.626272
-7.5,18,1045.641921
12.2,18,1045.649721
-8.1,18,1045.65721
-8.95,18,1045.665049
12.2,18,1045.674764
-7.3,18,1045.682772
-9.05,18,1045.688989
-8.4,18,1045.698574
13.3,18,1045.730431
-9.05,18,1045.738441
-8.65,18,1045.746449
-6.3,18,1045.752456
17.0,18,1045.759969
-7.65,18,1045.769978
13.15,18,1045.775984
12.95,18,1045.783473
1.9,18,1045.791601
13.4,18,1045.800723
-8.05,18,1045.806728
11.95,18,1045.816478
12.75,18,1045.822335
-9.45,18,1045.830343
14.0,18,1045.864163
-8.45,18,1045.864163
13.05,18,1045.879142
12.45,18,1045.887631
15.55,18,1045.893636
13.95,18,1045.902466
14.55,18,1045.910502
12.4,18,1045.918888
2.25,18,1045.926897
14.4,18,1045.932404
13.4,18,1045.943747
13.0,18,1045.953758
-7.35,18,1045.96351
12.35,18,1045.973443
-8.45,18,1045.981191
-8.25,18,1046.018448
1.8,18,1046.024455
-8.5,18,1046.032873
13.1,18,1046.041383
14.85,18,1046.048632
-8.95,18,1046.05612
-8.9,18,1046.063868
14.3,18,1046.069873
-8.3,18,1046.077621
15.65,18,1046.085369
-8.9,18,1046.098863
12.2,18,1046.106611
2.3,18,1046.106611
13.3,18,1046.106611
13.35,18,1046.146948
12.15,18,1046.164507
-7.1,18,1046.174259
-8.1,18,1046.182786
-7.7,18,1046.190534
-7.95,18,1046.198283
2.5,18,1046.208294
12.95,18,1046.218046
-8.5,18,1046.226335
-8.45,18,1046.237838
1.75,18,1046.246936
-9.1,18,1046.254944
-7.5,18,1046.262693
14.5,18,1046.270127
-9.15,18,1046.292485
-8.1,18,1046.309666
-8.15,18,1046.317673
12.75,18,1046.323421
-7.4,18,1046.331429
-7.35,18,1046.339177
-8.25,18,1046.348931
12.0,18,1046.35868
12.0,18,1046.366236
-8.7,18,1046.372842
13.15,18,1046.380849
-9.35,18,1046.390341
-8.3,18,1046.400091
13.6,18,1046.409843
15.65,18,1046.443747
-9.15,18,1046.453168
14.0,18,1046.461523
2.7,18,1046.475039
-8.2,18,1046.48505
-6.3,18,1046.490797
-8.95,18,1046.490797
12.6,18,1046.510513
-8.0,18,1046.515059
14.5,18,1046.530712
14.0,18,1046.540725
-8.45,18,1046.548733
12.45,18,1046.554815
12.65,18,1046.554815
12.1,18,1046.602528
12.2,18,1046.612279
13.6,18,1046.62229
-8.45,18,1046.631185
-8.45,18,1046.639695
3.35,18,1046.649635
14.35,18,1046.655641
12.3,18,1046.665391
-6.7,18,1046.675142
-8.7,18,1046.683149
-8.55,18,1046.692899
12.15,18,1046.702909
-8.3,18,1046.714663
12.2,18,1046.722411
13.25,18,1046.734424
-8.55,18,1046.770982
14.45,18,1046.779993
14.05,18,1046.790002
1.95,18,1046.799753
-7.35,18,1046.80776
-8.7,18,1046.811505
-6.65,18,1046.811505
-7.45,18,1046.833391
-8.0,18,1046.843432
-8.15,18,1046.853471
11.8,18,1046.863238
-8.2,18,1046.871244
12.6,18,1046.874989
1.8,18,1046.874989
15.85,18,1046.927487
-8.25,18,1046.936512
2.1,18,1046.946337
12.4,18,1046.953985
-8.35,18,1046.963476
12.9,18,1046.973487
-8.45,18,1046.983138
-7.75,18,1046.991145
-6.95,18,1047.000897
-7.75,18,1047.011172
-9.1,18,1047.011172
13.3,18,1047.027803
-8.9,18,1047.038314
-8.45,18,1047.045828
13.2,18,1047.078127
13.4,18,1047.08914
-8.5,18,1047.098891
2.7,18,1047.106899
11.7,18,1047.114648
13.4,18,1047.116649
-8.5,18,1047.116649
13.9,18,1047.130658
-8.05,18,1047.144174
13.2,18,1047.151923
-8.95,18,1047.157669
13.5,18,1047.165461
-8.2,18,1047.172686
1.65,18,1047.181696
13.9,18,1047.215843
14.05,18,1047.223931
14.55,18,1047.23194
-6.2,18,1047.240454
2.1,18,1047.252502
12.45,18,1047.26254
-7.5,18,1047.268304
12.2,18,1047.268304
-8.5,18,1047.290349
-9.25,18,1047.292349
-9.1,18,1047.308089
13.85,18,1047.308089
2.55,18,1047.324105
-8.8,18,1047.334117
13.1,18,1047.344041
12.95,18,1047.37506
-9.25,18,1047.388621
-7.2,18,1047.396689
-7.95,18,1047.402587
-8.55,18,1047.410335
-7.5,18,1047.412078
12.8,18,1047.427879
14.1,18,1047.437892
12.55,18,1047.445754
13.85,18,1047.447756
-8.25,18,1047.463789
-6.45,18,1047.471798
-8.9,18,1047.48129
-6.55,18,1047.491312
12.1,18,1047.526478
-9.05,18,1047.533488
12.95,18,1047.540996
-9.55,18,1047.549004
12.3,18,1047.556492
-7.55,18,1047.562976
-7.45,18,1047.572987
11.75,18,1047.580735
15.05,18,1047.588742
14.35,18,1047.594488
-8.4,18,1047.602513
-8.5,18,1047.612291
2.05,18,1047.622041
13.35,18,1047.769833
-8.75,18,1047.817233
12.65,18,1047.831627
13.4,18,1047.843563
-8.75,18,1047.855316
1.8,18,1047.866954
13.55,18,1047.874179
12.9,18,1047.880924
12.55,18,1047.890674
2.75,18,1047.900166
-9.2,18,1047.909916
-7.75,18,1047.917446
12.25,18,1047.927471
4.0,18,1047.935478
-8.2,18,1047.94523
13.2,18,1047.978812
-9.2,18,1047.988564
-8.7,18,1047.998055
3.8,18,1048.007807
-8.75,18,1048.015556
13.05,18,1048.025307
1.65,18,1048.035319
12.45,18,1048.045329
13.4,18,1048.053076
12.05,18,1048.062827
-8.55,18,1048.070575
1.65,18,1048.076321
2.55,18,1048.076321
-8.5,18,1048.092309
-8.75,18,1048.126993
-8.3,18,1048.134638
-8.2,18,1048.139784
13.05,18,1048.149794
-8.25,18,1048.149794
1.95,18,1048.165496
12.0,18,1048.165496
12.0,18,1048.188221
1.85,18,1048.197471
14.0,18,1048.197471
13.5,18,1048.215446
-8.15,18,1048.215446
13.25,18,1048.233458
1.55,18,1048.243448
13.45,18,1048.251195
12.2,18,1048.276222
2.3,18,1048.276222
11.6,18,1048.30039
12.15,18,1048.308145
11.9,18,1048.317326
12.2,18,1048.327337
-8.6,18,1048.335346
1.65,18,1048.344722
2.15,18,1048.352689
13.05,18,1048.362439
-8.6,18,1048.362439
13.7,18,1048.378123
1.9,18,1048.378123
14.6,18,1048.397768
-8.85,18,1048.435318
11.85,18,1048.443739
13.5,18,1048.45325
12.6,18,1048.461259
13.85,18,1048.472911
-7.75,18,1048.480661
13.0,18,1048.492674
2.05,18,1048.502408
15.8,18,1048.508415
-8.65,18,1048.518632
-8.5,18,1048.52786
-8.35,18,1048.53765
-8.95,18,1048.547402
12.35,18,1048.555151
12.9,18,1048.589228
-7.6,18,1048.599727
-8.45,18,1048.609737
-8.9,18,1048.617486
13.35,18,1048.623492
12.15,18,1048.6315
-8.65,18,1048.63994
-8.55,18,1048.65006
12.95,18,1048.659812
2.15,18,1048.66782
13.15,18,1048.671565
-7.55,18,1048.686725
-8.3,18,1048.696735
14.15,18,1048.702482
3.05,18,1048.741702
-8.35,18,1048.746701
13.35,18,1048.75932
-8.4,18,1048.768571
2.8,18,1048.776577
-8.55,18,1048.786608
-8.25,18,1048.794356
12.1,18,1048.804366
-8.65,18,1048.814116
12.2,18,1048.824126
-8.35,18,1048.825868
-8.6,18,1048.840447
12.6,18,1048.847943
13.0,18,1048.855691
-8.25,18,1048.863687
14.1,18,1048.901908
-8.45,18,1048.912222
-8.6,18,1048.919971
-8.35,18,1048.93018
13.25,18,1048.940434
-7.95,18,1048.950315
13.85,18,1048.959804
-8.75,18,1048.967812
12.55,18,1048.973558
12.0,18,1048.973558
14.9,18,1048.991394
12.95,18,1048.998881
11.95,18,1049.003627
-6.65,18,1049.012441
13.5,18,1049.050953
12.75,18,1049.068547
12.0,18,1049.078298
1.9,18,1049.082303
3.1,18,1049.095659
-8.3,18,1049.106174
-8.4,18,1049.115729
12.05,18,1049.124995
-7.7,18,1049.132874
-8.35,18,1049.140883
12.25,18,1049.144627
-8.75,18,1049.144627
-8.7,18,1049.163451
13.25,18,1049.17146
12.95,18,1049.201243
13.25,18,1049.218196
12.75,18,1049.226207
12.9,18,1049.234237
-8.95,18,1049.242488
-8.35,18,1049.250237
13.6,18,1049.256243
-8.7,18,1049.263992
12.05,18,1049.273128
1.95,18,1049.279876
13.5,18,1049.287624
13.4,18,1049.293371
2.3,18,1049.302859
13.05,18,1049.308865
1.9,18,1049.342145
1.85,18,1049.343145
-8.15,18,1049.358965
-8.6,18,1049.36864
1.8,18,1049.374645
-9.05,18,1049.385301
-8.55,18,1049.394311
-7.85,18,1049.402339
-7.7,18,1049.412148
-8.35,18,1049.420577
13.0,18,1049.429335
-8.45,18,1049.439346
12.15,18,1049.450839
-8.65,18,1049.46145
-9.35,18,1049.501463
12.95,18,1049.51021
2.15,18,1049.519311
-7.5,18,1049.529064
-6.5,18,1049.537072
13.0,18,1049.543578
-8.8,18,1049.551085
11.75,18,1049.559093
15.15,18,1049.566581
-6.35,18,1049.57433
-8.4,18,1049.582078
2.95,18,1049.589937
13.4,18,1049.595683
12.9,18,1049.599686
-8.5,18,1049.610644
-7.9,18,1049.641722
-6.75,18,1049.654549
12.05,18,1049.662558
12.45,18,1049.671719
2.1,18,1049.67272
11.95,18,1049.69055
14.15,18,1049.698558
12.55,18,1049.704305
14.3,18,1049.704305
11.9,18,1049.7201
-8.55,18,1049.7201
14.2,18,1049.737839
12.75,18,1049.745849
-8.7,18,1049.754325
3.8,18,1049.777015
-9.4,18,1049.792236
13.25,18,1049.80803
11.55,18,1049.80803
-8.6,18,1049.823717
1.8,18,1049.823717
-6.85,18,1049.841964
-7.5,18,1049.852025
3.65,18,1049.863065
-8.15,18,1049.870834
-7.3,18,1049.870834
13.7,18,1049.888677
-8.35,18,1049.898706
-8.6,18,1049.910473
-7.5,18,1049.945003
-8.1,18,1049.953641
16.2,18,1049.96238
12.65,18,1049.971419
12.65,18,1049.979428
-8.95,18,1049.987178
-9.15,18,1049.994926
12.05,18,1050.002674
-7.1,18,1050.00842
12.85,18,1050.018241
13.35,18,1050.025989
-7.8,18,1050.036
-8.3,18,1050.043749
-6.7,18,1050.051757
11.85,18,1050.085953
-8.8,18,1050.092247
13.2,18,1050.092247
1.9,18,1050.114057
14.1,18,1050.121805
12.1,18,1050.129647
13.35,18,1050.139666
12.8,18,1050.142169
-8.55,18,1050.155678
-8.65,18,1050.155678
12.1,18,1050.173254
-6.3,18,1050.17926
12.5,18,1050.18744
14.3,18,1050.195449
-7.7,18,1050.203198
13.8,18,1050.231561
-8.0,18,1050.242229
-8.6,18,1050.247486
13.2,18,1050.247486
2.85,18,1050.263155
12.4,18,1050.263155
13.85,18,1050.284222
2.0,18,1050.29197
12.3,18,1050.294974
-7.65,18,1050.310832
-8.15,18,1050.320427
-7.15,18,1050.326173
1.8,18,1050.334181
12.85,18,1050.34219
1.85,18,1050.370922
-8.05,18,1050.386073
-9.1,18,1050.386073
-8.2,18,1050.401771
-8.25,18,1050.401771
3.3,18,1050.425303
-8.55,18,1050.433311
-7.2,18,1050.439317
12.1,18,1050.448067
12.85,18,1050.454815
12.15,18,1050.462563
-8.65,18,1050.470928
-7.35,18,1050.478997
14.25,18,1050.49062
-8.45,18,1050.516349
-8.3,18,1050.531464
12.15,18,1050.54662
13.3,18,1050.554629
1.65,18,1050.562116
-8.3,18,1050.572125
3.55,18,1050.579683
-7.95,18,1050.58769
12.2,18,1050.593436
12.15,18,1050.604792
2.0,18,1050.62055
-8.7,18,1050.628296
12.45,18,1050.636303
-7.95,18,1050.645055
-9.0,18,1050.679927
-8.45,18,1050.679927
1.55,18,1050.6951
12.55,18,1050.6951
-7.9,18,1050.716094
12.3,18,1050.726103
-8.6,18,1050.734113
3.7,18,1050.911896
-8.95,18,1050.919924
12.75,18,1050.927136
-8.7,18,1050.930472
13.8,18,1050.930472
-8.5,18,1050.946445
13.85,18,1050.946445
13.25,18,1050.984797
12.2,18,1050.99506
-8.35,18,1051.003991
12.15,18,1051.013889
12.8,18,1051.021504
-8.8,18,1051.029513
12.1,18,1051.037022
12.05,18,1051.046032
15.6,18,1051.05544
12.85,18,1051.064951
-8.45,18,1051.074962
-7.4,18,1051.084713
12.25,18,1051.092722
11.95,18,1051.100471
16.35,18,1051.108219
-9.55,18,1051.140512
12.5,18,1051.152257
-8.0,18,1051.161009
13.7,18,1051.169016
-8.0,18,1051.178249
13.5,18,1051.186259
-8.1,18,1051.193744
12.9,18,1051.202232
-8.1,18,1051.211983
12.1,18,1051.222748
-8.9,18,1051.230496
14.9,18,1051.239334
2.0,18,1051.248371
2.05,18,1051.259663
3.0,18,1051.293763
2.85,18,1051.302474
13.25,18,1051.309481
12.15,18,1051.31723
-8.85,18,1051.324978
12.95,18,1051.330984
-7.65,18,1051.338734
-8.8,18,1051.344286
14.4,18,1051.356569
12.25,18,1051.365387
12.15,18,1051.373138
-8.25,18,1051.383148
2.35,18,1051.390898
3.7,18,1051.396806
13.0,18,1051.431416
-7.3,18,1051.444296
14.4,18,1051.452304
12.3,18,1051.45805
-8.2,18,1051.465805
-8.05,18,1051.473812
13.0,18,1051.481463
-8.8,18,1051.489213
-8.45,18,1051.493217
-8.7,18,1051.493217
12.2,18,1051.509277
-7.45,18,1051.525769
-7.6,18,1051.536544
-8.5,18,1051.544411
13.6,18,1051.576791
-8.95,18,1051.593912
13.6,18,1051.603922
12.45,18,1051.609669
13.15,18,1051.618563
-7.95,18,1051.625348
-8.8,18,1051.635359
-8.55,18,1051.644369
13.95,18,1051.654119
-6.2,18,1051.662871
2.15,18,1051.672485
12.4,18,1051.679971
14.1,18,1051.688721
-8.65,18,1051.696469
-8.9,18,1051.704647
-8.9,18,1051.738256
15.3,18,1051.746266
-8.5,18,1051.757834
-7.9,18,1051.765082
13.95,18,1051.77309
14.8,18,1051.781099
2.7,18,1051.790849
12.3,18,1051.798857
-8.4,18,1051.808348
-8.8,18,1051.817837
12.65,18,1051.827846
-9.0,18,1051.835854
-9.1,18,1051.850611
12.8,18,1051.853615
-8.6,18,1051.896085
-6.95,18,1051.897928
13.0,18,1051.913103
13.0,18,1051.913103
-7.45,18,1051.930575
3.1,18,1051.940587
13.1,18,1051.950598
-8.5,18,1051.958605
-8.6,18,1051.98043
-6.75,18,1051.988437
1.65,18,1051.998188
-8.2,18,1052.005937
12.85,18,1052.018004
-7.4,18,1052.027757
-6.8,18,1052.065863
15.3,18,1052.075545
2.15,18,1052.085298
13.4,18,1052.094818
-7.4,18,1052.104591
12.1,18,1052.104591
12.1,18,1052.120374
15.3,18,1052.120374
13.55,18,1052.136156
3.05,18,1052.146154
12.55,18,1052.153903
-8.85,18,1052.155905
13.95,18,1052.170919
2.0,18,1052.183934
-8.85,18,1052.215101
2.15,18,1052.215101
12.15,18,1052.230907
-7.7,18,1052.246599
11.75,18,1052.256395
-6.6,18,1052.262411
1.65,18,1052.262411
-8.45,18,1052.278333
-8.2,18,1052.278333
-8.45,18,1052.296309
12.05,18,1052.30606
-7.1,18,1052.314068
14.65,18,1052.321817
13.4,18,1052.329935
1.85,18,1052.362158
-8.35,18,1052.37006
2.55,18,1052.376684
1.95,18,1052.376684
12.1,18,1052.393053
-8.35,18,1052.401061
13.95,18,1052.408865
-7.0,18,1052.418875
1.8,18,1052.422878
13.35,18,1052.422878
13.0,18,1052.444469
-7.65,18,1052.45396
-8.15,18,1052.45396
2.05,18,1052.45396
13.6,18,1052.469777
-8.55,18,1052.516876
-9.5,18,1052.526627
2.3,18,1052.52863
13.7,18,1052.544595
-7.85,18,1052.544595
14.35,18,1052.560552
-7.4,18,1052.570434
12.05,18,1052.581437
13.4,18,1052.591448
12.15,18,1052.600918
-8.3,18,1052.60935
-6.55,18,1052.619101
-7.95,18,1052.627108
-8.1,18,1052.634858
13.4,18,1052.670546
12.85,18,1052.670546
15.5,18,1052.687416
-7.9,18,1052.698491
-6.35,18,1052.708272
14.5,18,1052.718051
12.4,18,1052.720056
-9.55,18,1052.73979
-7.4,18,1052.746539
12.15,18,1052.753358
12.2,18,1052.760845
11.8,18,1052.767591
14.4,18,1052.7776
12.25,18,1052.78705
-6.6,18,1052.823462
16.15,18,1052.831146
13.6,18,1052.841939
13.05,18,1052.852952
14.65,18,1052.855956
14.0,18,1052.855956
12.35,18,1052.879732
13.9,18,1052.889373
-7.8,18,1052.898721
12.55,18,1052.908128
12.65,18,1052.915876
12.2,18,1052.923384
-8.0,18,1052.930873
-8.95,18,1052.939435
-7.0,18,1052.976516
-8.4,18,1052.984709
-7.85,18,1052.994198
14.1,18,1053.003948
-9.2,18,1053.009954
-8.25,18,1053.009954
-8.95,18,1053.031972
13.55,18,1053.041596
15.35,18,1053.051343
1.6,18,1053.061353
-8.35,18,1053.070841
-8.15,18,1053.078849
-6.85,18,1053.086335
-9.1,18,1053.09561
-7.95,18,1053.106389
13.0,18,1053.134301
13.3,18,1053.152229
12.8,18,1053.161721
-8.7,18,1053.169688
12.0,18,1053.177174
-6.25,18,1053.185182
13.3,18,1053.192931
12.15,18,1053.198416
12.3,18,1053.212464
14.4,18,1053.220603
-8.45,18,1053.230354
13.2,18,1053.238362
-8.6,18,1053.247613
12.55,18,1053.254966
12.9,18,1053.285766
-8.75,18,1053.300924
-8.45,18,1053.310937
-8.4,18,1053.317906
-8.45,18,1053.32706
13.05,18,1053.33591
-7.95,18,1053.345921
14.05,18,1053.353928
-8.55,18,1053.363678
-8.45,18,1053.371428
13.0,18,1053.381178
12.25,18,1053.388667
4.65,18,1053.395153
-8.4,18,1053.404083
-8.85,18,1053.439957
15.1,18,1053.450324
12.5,18,1053.459602
14.95,18,1053.468373
-6.35,18,1053.477702
13.5,18,1053.487027
12.7,18,1053.495036
-8.5,18,1053.504787
-9.05,18,1053.514539
12.15,18,1053.524314
11.95,18,1053.534597
-9.05,18,1053.542606
12.1,18,1053.550869
12.8,18,1053.558891
1.9,18,1053.5967
12.9,18,1053.60571
13.3,18,1053.613718
-7.85,18,1053.619465
-6.5,18,1053.627474
-7.25,18,1053.635222
1.95,18,1053.645233
13.95,18,1053.651809
-8.4,18,1053.661384
13.4,18,1053.66708
13.85,18,1053.674829
15.95,18,1053.682837
12.25,18,1053.690326
-8.6,18,1053.698162
1.95,18,1053.732331
12.7,18,1053.740136
-6.35,18,1053.750425
-8.2,18,1053.758433
-8.6,18,1053.766441
-8.45,18,1053.766441
-9.35,18,1053.782452
12.35,18,1053.788199
16.05,18,1053.795948
12.7,18,1053.805898
-7.75,18,1053.815648
12.4,18,1053.825399
-8.4,18,1053.833407
1.9,18,1053.839413
1.6,18,1053.846426
12.95,18,1054.016984
12.7,18,1054.027996
2.2,18,1054.036005
-8.1,18,1054.043754
-7.25,18,1054.052503
-8.5,18,1054.059752
12.3,18,1054.068164
-7.9,18,1054.077652
2.8,18,1054.087143
14.2,18,1054.093149
11.95,18,1054.103251
-8.7,18,1054.106998
11.6,18,1054.115863
-8.95,18,1054.130237
12.0,18,1054.164611
13.7,18,1054.164611
12.1,18,1054.183578
-8.75,18,1054.188577
11.6,18,1054.188577
12.55,18,1054.204551
-8.75,18,1054.204551
-8.25,18,1054.226348
11.45,18,1054.236099
2.6,18,1054.236099
12.3,18,1054.253945
12.0,18,1054.261693
12.45,18,1054.269675
-7.05,18,1054.279165
1.55,18,1054.316017
12.85,18,1054.325528
13.2,18,1054.333537
-7.35,18,1054.341286
12.35,18,1054.351188
13.95,18,1054.36125
-7.15,18,1054.369274
3.3,18,1054.379052
1.6,18,1054.388832
3.95,18,1054.388832
13.1,18,1054.404644
-7.15,18,1054.412652
-8.55,18,1054.420401
-8.4,18,1054.430152
11.65,18,1054.461505
-9.2,18,1054.461505
-8.55,18,1054.483303
-8.9,18,1054.489308
13.2,18,1054.498319
-7.95,18,1054.507591
13.15,18,1054.513597
-5.45,18,1054.521086
13.45,18,1054.528816
3.65,18,1054.534822
-8.4,18,1054.541828
-8.55,18,1054.547336
12.05,18,1054.5567
-6.4,18,1054.564709
2.25,18,1054.572482
-7.2,18,1054.609948
14.05,18,1054.619882
12.7,18,1054.631655
2.0,18,1054.639663
-8.2,18,1054.647411
11.7,18,1054.659163
14.15,18,1054.667171
13.5,18,1054.676921
-9.25,18,1054.684668
-8.65,18,1054.694418
13.55,18,1054.701904
-7.15,18,1054.710853
12.8,18,1054.715843
12.05,18,1054.715843
-8.35,18,1054.755752
15.3,18,1054.758365
12.85,18,1054.758365
12.75,18,1054.777856
13.8,18,1054.783604
3.05,18,1054.790573
-6.7,18,1054.799077
-7.8,18,1054.805084
12.3,18,1054.805084
12.85,18,1054.822732
-8.95,18,1054.830482
15.2,18,1054.838492
