#{"t_start": 1776068034.2659597, "env_id": "None"}
r,l,t
-5.65,18,2018.231892
-8.05,18,2018.245435
-8.8,18,2018.26251
1.6,18,2018.323205
12.55,18,2018.334712
13.5,18,2018.352776
-8.8,18,2018.365281
13.45,18,2018.375667
2.55,18,2018.388221
13.35,18,2018.399248
11.55,18,2018.41776
-8.35,18,2018.434775
-8.65,18,2018.44532
-6.75,18,2018.456366
-8.25,18,2018.465895
13.3,18,2018.477401
-9.0,18,2018.484907
13.85,18,2018.527465
12.15,18,2018.536973
12.55,18,2018.54748
12.05,18,2018.557003
2.05,18,2018.572045
-7.35,18,2018.586759
12.1,18,2018.604786
-7.5,18,2018.621846
12.15,18,2018.632354
-7.45,18,2018.64936
13.25,18,2018.665926
12.6,18,2018.675304
-8.3,18,2018.687336
12.3,18,2018.696838
13.05,18,2018.741881
12.85,18,2018.754399
1.65,18,2018.767907
-8.3,18,2018.781939
13.65,18,2018.800045
-8.25,18,2018.809547
-8.85,18,2018.819054
13.15,18,2018.834103
-8.55,18,2018.849131
15.45,18,2018.863933
-8.0,18,2018.881029
11.6,18,2018.889038
-9.05,18,2018.898051
-8.5,18,2018.909096
-8.65,18,2018.925507
13.7,18,2018.961584
-8.4,18,2018.975091
-7.9,18,2018.984598
13.8,18,2019.003205
13.45,18,2019.021256
-7.95,18,2019.035803
11.7,18,2019.054885
12.5,18,2019.070941
-8.25,18,2019.084432
-8.6,18,2019.094461
13.05,18,2019.106008
13.55,18,2019.125046
2.4,18,2019.144069
16.45,18,2019.155589
12.05,18,2019.193159
-8.5,18,2019.203666
2.55,18,2019.215186
14.1,18,2019.225693
13.65,18,2019.238199
12.45,18,2019.246706
-7.35,18,2019.266721
-9.05,18,2019.27823
-8.0,18,2019.295484
-7.8,18,2019.312583
-7.1,18,2019.324077
14.15,18,2019.337211
-8.65,18,2019.355281
13.2,18,2019.368804
12.05,18,2019.417886
14.35,18,2019.43794
-8.5,18,2019.452005
12.65,18,2019.46119
-7.4,18,2019.469743
-8.45,18,2019.479276
-6.25,18,2019.488441
-8.9,18,2019.502454
13.8,18,2019.520468
14.0,18,2019.538994
12.1,18,2019.547539
-8.25,18,2019.562611
12.85,18,2019.571174
13.35,18,2019.580359
12.15,18,2019.61896
-8.3,18,2019.628967
-8.3,18,2019.644165
-8.45,18,2019.653689
-9.4,18,2019.663238
15.8,18,2019.680276
-8.4,18,2019.699884
12.55,18,2019.712433
13.55,18,2019.725958
-8.65,18,2019.745126
2.5,18,2019.754759
-8.7,18,2019.765301
4.05,18,2019.781429
2.4,18,2019.798959
-8.55,18,2019.835011
-8.35,18,2019.854654
12.3,18,2019.872676
-8.1,18,2019.887923
-8.2,18,2019.900178
13.25,18,2019.912393
-7.9,18,2019.926898
2.1,18,2019.936406
2.5,18,2019.947914
2.45,18,2019.957421
2.5,18,2019.965928
12.15,18,2019.98095
-8.15,18,2019.995082
-8.15,18,2020.013127
13.5,18,2020.031744
12.85,18,2020.065248
14.2,18,2020.074756
12.7,18,2020.085263
13.15,18,2020.103429
13.4,18,2020.121506
11.6,18,2020.141503
-7.45,18,2020.154011
13.65,18,2020.172027
13.85,18,2020.190674
14.4,18,2020.206226
-7.65,18,2020.223401
-8.65,18,2020.242403
1.8,18,2020.251915
14.6,18,2020.261649
14.2,18,2020.296706
2.75,18,2020.31372
12.95,18,2020.327231
-8.75,18,2020.337747
2.35,18,2020.351778
1.9,18,2020.369584
-8.6,18,2020.386149
14.55,18,2020.402709
-8.15,18,2020.415235
14.1,18,2020.43202
12.45,18,2020.446757
13.6,18,2020.459785
-8.65,18,2020.475019
1.7,18,2020.491578
12.45,18,2020.529813
12.75,18,2020.537819
11.95,18,2020.547328
-8.75,18,2020.564346
12.3,18,2020.579364
-7.55,18,2020.593404
12.5,18,2020.605915
14.5,18,2020.61603
2.1,18,2020.633045
11.85,18,2020.654583
-9.3,18,2020.665146
13.65,18,2020.672626
2.05,18,2020.683167
2.35,18,2020.692267
13.1,18,2020.761965
14.05,18,2020.770472
-8.7,18,2020.781994
-8.55,18,2020.791128
-8.45,18,2020.800648
12.25,18,2020.818159
-8.4,18,2020.836178
-9.15,18,2020.854223
-8.95,18,2020.863744
13.25,18,2020.880753
-7.55,18,2020.895329
15.05,18,2020.906901
-8.7,18,2020.919988
-7.6,18,2020.929027
-6.45,18,2020.941079
-8.75,18,2020.994269
12.95,18,2021.003791
11.75,18,2021.012313
-8.25,18,2021.020873
-8.65,18,2021.039915
-8.2,18,2021.055496
13.55,18,2021.065003
-6.5,18,2021.07252
15.1,18,2021.080036
12.75,18,2021.087536
13.4,18,2021.10457
13.35,18,2021.114087
15.3,18,2021.129276
-7.65,18,2021.139287
-8.35,18,2021.186393
-9.3,18,2021.195405
13.35,18,2021.215422
12.35,18,2021.225945
13.1,18,2021.241042
-8.25,18,2021.259053
12.3,18,2021.2716
15.35,18,2021.280084
12.2,18,2021.289221
-8.3,18,2021.300789
13.45,18,2021.31828
13.0,18,2021.331316
11.7,18,2021.400837
15.1,18,2021.410385
13.4,18,2021.454458
12.95,18,2021.463962
2.8,18,2021.475467
13.2,18,2021.484999
-9.05,18,2021.494078
-9.0,18,2021.507597
-8.9,18,2021.523689
-8.55,18,2021.539722
2.8,18,2021.555264
13.5,18,2021.573277
14.3,18,2021.586823
3.25,18,2021.604935
13.35,18,2021.617288
13.15,18,2021.627917
13.15,18,2021.68671
11.95,18,2021.695252
-7.35,18,2021.712283
1.7,18,2021.723789
1.5,18,2021.735297
13.65,18,2021.745822
14.95,18,2021.755326
13.8,18,2021.772344
-8.3,18,2021.783888
-7.8,18,2021.793264
12.95,18,2021.811302
-7.2,18,2021.827854
-8.6,18,2021.846418
11.65,18,2021.85693
12.75,18,2021.90471
3.05,18,2021.91322
13.25,18,2021.923733
-8.6,18,2021.942752
15.45,18,2021.959258
13.05,18,2021.971976
-8.8,18,2021.982518
12.6,18,2021.999584
-8.45,18,2022.01129
13.6,18,2022.020804
-8.65,18,2022.029304
12.9,18,2022.037309
13.35,18,2022.052445
12.85,18,2022.065839
-8.1,18,2022.073932
-7.0,18,2022.118927
-8.55,18,2022.127984
-8.8,18,2022.140966
-8.05,18,2022.149085
12.2,18,2022.159808
-7.55,18,2022.177429
-8.2,18,2022.19731
-8.8,18,2022.213386
13.2,18,2022.223015
12.25,18,2022.232399
12.45,18,2022.243812
12.0,18,2022.259948
-9.5,18,2022.276361
12.1,18,2022.28587
13.55,18,2022.339909
12.4,18,2022.360972
2.1,18,2022.372482
-8.05,18,2022.389212
-8.8,18,2022.398844
-8.1,18,2022.413391
3.7,18,2022.432301
-8.15,18,2022.447812
12.9,18,2022.459826
13.55,18,2022.468945
12.55,18,2022.480007
2.55,18,2022.499021
12.45,18,2022.509041
-7.65,18,2022.527625
-8.45,18,2022.563886
-9.1,18,2022.573471
-9.1,18,2022.583822
2.1,18,2022.595197
-8.95,18,2022.610703
12.2,18,2022.624263
-7.2,18,2022.638874
-8.2,18,2022.6481
12.65,18,2022.65665
-6.85,18,2022.666251
1.95,18,2022.675849
-7.15,18,2022.689163
3.0,18,2022.707695
12.2,18,2022.725726
13.25,18,2022.763132
-7.55,18,2022.771883
-8.05,18,2022.781163
13.9,18,2022.790526
3.4,18,2022.809053
13.25,18,2022.823577
1.35,18,2022.842611
-8.2,18,2022.853164
-9.25,18,2022.871015
13.4,18,2022.886596
-8.3,18,2022.897053
-8.85,18,2022.908843
-7.1,18,2022.920198
-8.3,18,2022.930939
-8.2,18,2022.941313
13.25,18,2022.979261
12.95,18,2022.994793
12.35,18,2023.013103
14.0,18,2023.02261
3.0,18,2023.041634
1.6,18,2023.058148
1.85,18,2023.073183
12.35,18,2023.090977
-8.5,18,2023.103263
-8.45,18,2023.117792
-8.15,18,2023.128813
11.65,18,2023.14237
-9.0,18,2023.160268
12.45,18,2023.172889
12.7,18,2023.229163
-8.4,18,2023.249284
12.9,18,2023.267923
1.55,18,2023.281893
1.95,18,2023.29794
12.3,18,2023.308197
-8.4,18,2023.31723
3.15,18,2023.327768
-7.1,18,2023.342928
-8.7,18,2023.357339
-8.9,18,2023.371438
-8.35,18,2023.387099
13.0,18,2023.406825
-9.05,18,2023.422018
12.15,18,2023.472427
12.6,18,2023.481972
11.9,18,2023.501003
2.85,18,2023.517133
13.2,18,2023.532196
11.95,18,2023.546718
-7.8,18,2023.56074
11.75,18,2023.572259
-8.75,18,2023.582507
1.95,18,2023.593018
12.4,18,2023.602527
-6.6,18,2023.612046
2.65,18,2023.626554
12.0,18,2023.642393
-8.2,18,2023.680577
13.0,18,2023.699702
13.2,18,2023.712231
13.2,18,2023.727747
12.75,18,2023.737301
2.4,18,2023.753431
-8.5,18,2023.773452
-8.4,18,2023.788971
1.5,18,2023.799701
13.8,18,2023.807705
-8.45,18,2023.826223
14.95,18,2023.842687
14.3,18,2023.851577
13.15,18,2023.869112
1.65,18,2023.91932
-7.9,18,2023.939194
2.85,18,2023.957702
11.15,18,2023.975732
12.05,18,2023.993298
-8.7,18,2024.005818
-9.25,18,2024.013329
2.1,18,2024.02491
-7.95,18,2024.034425
-8.5,18,2024.043944
12.7,18,2024.055453
-9.0,18,2024.0652
11.75,18,2024.073712
2.2,18,2024.086234
1.7,18,2024.09776
3.15,18,2024.142424
13.2,18,2024.150934
12.55,18,2024.167159
-9.2,18,2024.17734
-6.25,18,2024.193371
-7.3,18,2024.213401
-8.35,18,2024.227915
12.2,18,2024.246506
12.8,18,2024.265533
12.45,18,2024.284554
1.6,18,2024.301396
14.85,18,2024.317531
12.35,18,2024.328085
-6.8,18,2024.345301
2.0,18,2024.414482
11.35,18,2024.431548
12.35,18,2024.459085
13.05,18,2024.477601
12.4,18,2024.490121
12.5,18,2024.50063
-8.9,18,2024.510138
12.1,18,2024.528149
14.6,18,2024.537656
13.05,18,2024.55567
-7.8,18,2024.566176
-8.85,18,2024.574683
13.3,18,2024.584191
12.95,18,2024.599198
-8.95,18,2024.657259
1.75,18,2024.666786
13.35,18,2024.678294
13.3,18,2024.696269
13.7,18,2024.705908
-9.1,18,2024.719918
12.7,18,2024.737426
12.65,18,2024.754944
13.75,18,2024.763449
-8.6,18,2024.781067
-9.3,18,2024.79209
-8.0,18,2024.808097
15.6,18,2024.817604
-8.05,18,2024.833619
14.15,18,2024.875158
-8.5,18,2024.891675
14.55,18,2024.901182
-7.9,18,2024.91569
12.6,18,2024.931718
12.05,18,2024.94123
13.55,18,2024.95274
-7.75,18,2024.964247
-8.05,18,2024.982258
2.9,18,2024.994264
-8.4,18,2025.002775
13.1,18,2025.018278
-7.25,18,2025.036293
2.0,18,2025.044799
-8.2,18,2025.055307
12.25,18,2025.098994
-8.75,18,2025.110504
1.8,18,2025.125013
12.9,18,2025.13352
13.15,18,2025.147027
-8.25,18,2025.165042
14.05,18,2025.176548
11.65,18,2025.187056
13.3,18,2025.201067
-8.3,18,2025.219078
-8.15,18,2025.23659
-7.3,18,2025.253665
14.15,18,2025.269083
14.1,18,2025.277591
12.7,18,2025.336637
-8.55,18,2025.352651
14.85,18,2025.365159
11.6,18,2025.375666
-8.1,18,2025.385173
12.9,18,2025.39568
-7.5,18,2025.409689
12.6,18,2025.420209
-7.4,18,2025.429207
13.05,18,2025.437715
-8.7,18,2025.447222
-7.3,18,2025.45673
13.1,18,2025.473243
-8.35,18,2025.489254
-8.55,18,2025.5505
14.15,18,2025.56201
-8.8,18,2025.576518
-8.3,18,2025.588025
-8.55,18,2025.607539
2.85,18,2025.624554
13.75,18,2025.633083
11.8,18,2025.644607
12.55,18,2025.661736
14.5,18,2025.679791
2.9,18,2025.695808
-8.15,18,2025.711835
-8.35,18,2025.723345
-8.1,18,2025.740154
-6.7,18,2025.797675
-8.25,18,2025.807183
-8.75,18,2025.816689
1.95,18,2025.826198
12.0,18,2025.837718
-6.6,18,2025.848247
13.15,18,2025.920797
-7.2,18,2025.934319
12.05,18,2025.956342
11.85,18,2025.966862
-8.6,18,2025.98389
-8.4,18,2025.9929
-7.25,18,2026.012007
-7.35,18,2026.02907
-5.5,18,2026.116525
-7.85,18,2026.136547
1.55,18,2026.150569
-8.0,18,2026.167076
-8.85,18,2026.177583
-7.45,18,2026.193113
13.1,18,2026.206632
12.95,18,2026.21714
12.7,18,2026.235155
13.45,18,2026.247662
14.05,18,2026.257171
-8.1,18,2026.265676
-7.25,18,2026.274197
-8.7,18,2026.286229
-7.05,18,2026.301768
-7.4,18,2026.364364
12.1,18,2026.37389
-9.0,18,2026.383446
13.95,18,2026.395475
-8.55,18,2026.41048
15.35,18,2026.418996
11.95,18,2026.428018
12.65,18,2026.436553
12.55,18,2026.447069
12.5,18,2026.45762
-8.6,18,2026.466147
-8.85,18,2026.474708
12.2,18,2026.489695
-7.55,18,2026.503431
14.35,18,2026.544526
-7.55,18,2026.552035
-8.5,18,2026.564543
12.3,18,2026.574066
-9.55,18,2026.585843
12.3,18,2026.596851
-7.6,18,2026.606838
-8.3,18,2026.621854
13.25,18,2026.631937
-8.0,18,2026.642444
-8.3,18,2026.660456
12.85,18,2026.675024
-7.4,18,2026.693569
-7.4,18,2026.710243
12.2,18,2026.751324
-9.5,18,2026.76086
13.3,18,2026.777974
-9.3,18,2026.78748
12.1,18,2026.807024
16.85,18,2026.821059
-9.1,18,2026.832104
12.8,18,2026.84413
-8.6,18,2026.85504
12.55,18,2026.866523
-8.15,18,2026.877562
-9.3,18,2026.88907
14.85,18,2026.898033
12.05,18,2026.911047
-8.45,18,2026.965377
12.5,18,2026.973907
-8.15,18,2026.9925
13.55,18,2027.005013
-7.1,18,2027.023042
2.7,18,2027.032535
11.95,18,2027.050109
-8.9,18,2027.059111
-7.45,18,2027.076132
-8.7,18,2027.089142
13.85,18,2027.107158
14.0,18,2027.120173
-8.95,18,2027.130689
-6.55,18,2027.142303
-8.55,18,2027.160341
13.0,18,2027.229049
12.45,18,2027.237191
-8.8,18,2027.255227
2.3,18,2027.266737
-8.8,18,2027.277247
12.25,18,2027.287764
12.25,18,2027.306581
14.3,18,2027.315093
-7.4,18,2027.331387
11.95,18,2027.342899
1.85,18,2027.356412
11.95,18,2027.36727
13.2,18,2027.37575
-8.05,18,2027.385256
11.85,18,2027.43981
14.2,18,2027.449324
13.75,18,2027.461865
12.4,18,2027.469872
-8.75,18,2027.48484
-7.4,18,2027.499157
-8.1,18,2027.513681
11.7,18,2027.529145
13.2,18,2027.539916
-8.35,18,2027.549911
-8.35,18,2027.569702
-7.4,18,2027.577712
12.6,18,2027.590731
13.95,18,2027.600463
12.55,18,2027.672424
14.1,18,2027.688902
13.4,18,2027.702936
3.05,18,2027.717837
14.05,18,2027.732337
-7.65,18,2027.748203
-6.9,18,2027.765226
1.85,18,2027.77574
1.4,18,2027.794852
-7.3,18,2027.806845
13.25,18,2027.816355
-8.1,18,2027.82765
1.4,18,2027.841754
-8.7,18,2027.851315
12.45,18,2027.903357
13.05,18,2027.911865
-7.85,18,2027.925901
13.05,18,2027.943346
13.05,18,2027.961404
13.2,18,2027.971322
14.1,18,2027.983339
-8.55,18,2027.995374
-6.3,18,2028.007889
13.5,18,2028.022973
-8.1,18,2028.033483
12.9,18,2028.049
13.95,18,2028.065026
-7.5,18,2028.084059
-8.7,18,2028.125666
-9.0,18,2028.144537
14.1,18,2028.158059
-8.9,18,2028.177678
12.75,18,2028.195803
13.7,18,2028.211512
-5.95,18,2028.220026
-7.8,18,2028.233535
-7.45,18,2028.247047
15.0,18,2028.26562
2.85,18,2028.280287
12.45,18,2028.299307
-7.45,18,2028.315333
-8.45,18,2028.32489
-8.35,18,2028.333414
-8.7,18,2028.385002
2.75,18,2028.401171
-8.45,18,2028.419193
13.5,18,2028.436714
-8.2,18,2028.455822
12.2,18,2028.475864
13.45,18,2028.492887
14.05,18,2028.50891
-9.15,18,2028.520839
12.25,18,2028.530357
13.1,18,2028.546866
11.65,18,2028.559897
13.05,18,2028.571407
-7.65,18,2028.582082
2.45,18,2028.614865
-6.95,18,2028.632419
13.1,18,2028.646933
-7.7,18,2028.663622
-8.8,18,2028.680651
-8.05,18,2028.690163
12.85,18,2028.703189
2.9,18,2028.720529
2.9,18,2028.739041
-6.6,18,2028.755166
2.15,18,2028.771153
-6.8,18,2028.78767
12.35,18,2028.79733
-8.45,18,2028.81127
-8.6,18,2028.860832
15.6,18,2028.872344
12.05,18,2028.890366
2.8,18,2028.904395
12.55,18,2028.917404
13.6,18,2028.931427
-8.0,18,2028.939945
-8.3,18,2028.949876
-8.55,18,2028.962005
12.5,18,2028.970516
16.85,18,2028.980034
14.35,18,2028.989036
12.2,18,2028.997735
12.0,18,2029.009252
-8.1,18,2029.064223
-8.2,18,2029.07924
12.9,18,2029.092775
2.0,18,2029.117857
-8.35,18,2029.135885
-8.55,18,2029.149418
11.9,18,2029.158933
12.0,18,2029.169451
3.3,18,2029.183977
-8.25,18,2029.200522
-7.9,18,2029.215054
12.35,18,2029.223576
13.55,18,2029.234112
-8.8,18,2029.245619
-8.1,18,2029.261193
2.15,18,2029.307759
-7.95,18,2029.326484
1.7,18,2029.345081
13.05,18,2029.356593
13.55,18,2029.368116
-8.0,18,2029.384142
13.15,18,2029.398175
-7.6,18,2029.409196
13.85,18,2029.418952
-9.4,18,2029.429478
2.7,18,2029.439961
2.85,18,2029.450487
12.05,18,2029.460022
12.15,18,2029.469523
-7.85,18,2029.534379
3.05,18,2029.552078
-7.45,18,2029.563033
-8.55,18,2029.574315
12.35,18,2029.586828
-9.0,18,2029.599221
-9.6,18,2029.609256
12.6,18,2029.619796
-8.1,18,2029.630965
2.7,18,2029.65033
15.55,18,2029.659924
11.9,18,2029.670193
14.35,18,2029.686931
-8.7,18,2029.696076
12.0,18,2029.740043
-7.5,18,2029.749609
2.5,18,2029.76015
14.85,18,2029.770349
13.65,18,2029.782046
3.55,18,2029.792566
12.35,18,2029.801351
-8.2,18,2029.812561
-8.7,18,2029.82496
12.25,18,2029.835757
-7.35,18,2029.848181
13.85,18,2029.858853
-8.75,18,2029.872463
-8.25,18,2029.882395
-7.7,18,2029.927863
14.35,18,2029.938889
-8.85,18,2029.949425
-8.35,18,2029.959166
-6.55,18,2029.96813
-8.1,18,2029.977316
-7.35,18,2029.987901
1.75,18,2029.998938
-8.6,18,2030.014889
12.3,18,2030.026524
13.45,18,2030.039543
16.45,18,2030.055389
-7.5,18,2030.068952
12.35,18,2030.080468
-8.25,18,2030.13048
11.8,18,2030.150522
-8.3,18,2030.162174
-7.3,18,2030.171572
-8.45,18,2030.1926
-7.4,18,2030.207656
12.8,18,2030.223789
12.15,18,2030.233372
-8.9,18,2030.240982
13.45,18,2030.259048
12.0,18,2030.276573
12.0,18,2030.287092
-8.8,18,2030.299702
13.85,18,2030.310306
11.55,18,2030.367733
3.9,18,2030.425472
13.4,18,2030.444487
12.45,18,2030.460503
12.15,18,2030.473007
-8.55,18,2030.492021
12.65,18,2030.509032
-8.75,18,2030.527045
12.95,18,2030.545059
12.2,18,2030.559068
14.4,18,2030.577579
15.6,18,2030.5961
12.15,18,2030.610175
-8.1,18,2030.618173
12.15,18,2030.626695
14.0,18,2030.667758
2.7,18,2030.686775
12.7,18,2030.7063
13.0,18,2030.724844
-9.0,18,2030.736367
13.7,18,2030.755377
-8.7,18,2030.774391
-8.6,18,2030.791405
12.05,18,2030.80405
2.3,18,2030.821057
13.9,18,2030.830564
13.05,18,2030.841072
-7.3,18,2030.854621
12.75,18,2030.865135
11.95,18,2030.91777
-8.2,18,2030.939292
-8.7,18,2030.953826
-7.65,18,2030.964379
-8.55,18,2030.979365
-9.3,18,2030.989943
-8.3,18,2030.998447
-8.65,18,2031.015464
12.2,18,2031.034481
-8.3,18,2031.046988
-8.7,18,2031.055494
14.45,18,2031.070507
-8.9,18,2031.088016
-9.25,18,2031.097126
-9.4,18,2031.134668
1.6,18,2031.143175
-8.8,18,2031.153683
14.0,18,2031.172698
12.75,18,2031.189708
-9.05,18,2031.199723
12.35,18,2031.209757
-8.3,18,2031.223231
13.1,18,2031.232917
12.45,18,2031.246429
-6.55,18,2031.25794
12.0,18,2031.269985
13.6,18,2031.278976
13.25,18,2031.287527
-8.8,18,2031.297536
-7.4,18,2031.335074
13.1,18,2031.346582
12.95,18,2031.357089
14.65,18,2031.373105
13.05,18,2031.384607
13.4,18,2031.404121
-9.0,18,2031.420133
14.3,18,2031.440188
12.2,18,2031.457696
13.65,18,2031.468204
-6.3,18,2031.47921
13.7,18,2031.489717
-8.4,18,2031.506736
-7.35,18,2031.516243
-8.85,18,2031.55386
13.4,18,2031.567367
-8.6,18,2031.577467
1.4,18,2031.599485
12.9,18,2031.613992
2.05,18,2031.630004
-6.2,18,2031.645518
-7.95,18,2031.656021
-8.45,18,2031.666528
11.75,18,2031.684542
-6.75,18,2031.702179
13.55,18,2031.711686
12.55,18,2031.725191
-7.4,18,2031.740708
13.35,18,2031.791957
12.5,18,2031.809049
-7.5,18,2031.818184
-7.9,18,2031.827692
13.15,18,2031.845707
2.65,18,2031.86472
13.1,18,2031.876228
12.9,18,2031.887747
-8.65,18,2031.896258
13.15,18,2031.907396
14.2,18,2031.92341
-8.85,18,2031.93392
-8.65,18,2031.946437
16.3,18,2031.962452
-7.6,18,2032.00048
-6.35,18,2032.018991
-8.7,18,2032.033828
-8.55,18,2032.043334
-7.8,18,2032.062348
-8.6,18,2032.080811
13.25,18,2032.097826
12.15,18,2032.113963
1.7,18,2032.129976
1.6,18,2032.143494
-8.2,18,2032.161512
-8.15,18,2032.178023
13.35,18,2032.195635
14.45,18,2032.204163
-9.1,18,2032.253459
13.4,18,2032.271474
-8.65,18,2032.283981
-8.25,18,2032.295992
-8.65,18,2032.31163
2.75,18,2032.329639
12.45,18,2032.346151
13.35,18,2032.363168
12.4,18,2032.381179
-8.95,18,2032.395688
-8.8,18,2032.413704
-8.8,18,2032.431717
14.7,18,2032.446228
13.05,18,2032.457739
12.8,18,2032.466294
-9.0,18,2032.517716
13.2,18,2032.536731
-8.75,18,2032.551762
12.7,18,2032.563267
-7.3,18,2032.571791
12.4,18,2032.58331
-8.55,18,2032.602325
-6.85,18,2032.614423
-7.6,18,2032.624967
-8.15,18,2032.635434
-8.0,18,2032.645948
12.55,18,2032.655116
-8.95,18,2032.67513
13.65,18,2032.684637
-8.55,18,2032.737721
12.55,18,2032.756744
-8.1,18,2032.769752
-8.65,18,2032.785267
11.95,18,2032.793772
-7.4,18,2032.804281
14.05,18,2032.814788
12.5,18,2032.825296
-8.05,18,2032.836307
2.55,18,2032.846814
-8.1,18,2032.856323
-8.8,18,2032.866848
13.15,18,2032.876369
13.4,18,2032.886875
-8.8,18,2032.937975
12.1,18,2032.950003
12.05,18,2032.962507
1.9,18,2032.972013
16.4,18,2032.980516
14.35,18,2032.992024
-8.5,18,2033.002034
-5.8,18,2033.014055
-8.45,18,2033.026571
-8.6,18,2033.037078
12.1,18,2033.054092
-8.0,18,2033.072106
-8.95,18,2033.094144
12.3,18,2033.107158
15.75,18,2033.154233
11.95,18,2033.164749
3.7,18,2033.177257
-8.2,18,2033.187761
-8.9,18,2033.200276
1.8,18,2033.213787
11.85,18,2033.223294
13.0,18,2033.235799
-7.85,18,2033.254813
13.65,18,2033.271826
-9.05,18,2033.282356
-9.6,18,2033.295863
-8.8,18,2033.311395
13.1,18,2033.3269
-8.55,18,2033.340917
-8.95,18,2033.384933
2.45,18,2033.397078
13.65,18,2033.414659
-7.55,18,2033.431672
-8.55,18,2033.445681
13.2,18,2033.454721
-7.8,18,2033.468228
13.1,18,2033.479238
3.0,18,2033.494752
12.1,18,2033.513437
1.8,18,2033.53145
-8.5,18,2033.543957
-7.6,18,2033.55899
13.25,18,2033.569497
-6.6,18,2033.603037
-8.75,18,2033.612544
12.4,18,2033.627057
-9.1,18,2033.642066
-7.25,18,2033.660613
12.3,18,2033.677177
-6.95,18,2033.687694
14.55,18,2033.701376
-8.8,18,2033.717882
12.1,18,2033.733896
1.55,18,2033.747407
-8.2,18,2033.759419
12.7,18,2033.768926
12.0,18,2033.787438
12.0,18,2033.826169
-8.7,18,2033.845182
-8.95,18,2033.860193
1.35,18,2033.875702
12.55,18,2033.890727
12.6,18,2033.907238
14.0,18,2033.921252
-7.3,18,2033.93077
-9.05,18,2033.940278
2.1,18,2033.950796
12.4,18,2033.963307
-8.85,18,2033.974824
-8.2,18,2033.984327
12.1,18,2033.997838
12.35,18,2034.037877
12.2,18,2034.047384
1.9,18,2034.062397
-8.85,18,2034.075904
2.05,18,2034.093918
13.35,18,2034.108927
-8.5,18,2034.123442
2.5,18,2034.141451
14.5,18,2034.153958
-8.65,18,2034.16448
3.75,18,2034.180488
-7.5,18,2034.191009
12.3,18,2034.206511
-8.55,18,2034.222524
12.7,18,2034.26657
11.6,18,2034.275077
11.9,18,2034.284598
2.65,18,2034.295121
12.2,18,2034.303643
1.9,18,2034.317146
12.8,18,2034.33316
1.85,18,2034.351173
13.9,18,2034.367681
12.7,18,2034.38271
-8.4,18,2034.392215
-6.7,18,2034.407757
13.9,18,2034.417263
-7.95,18,2034.435277
-8.15,18,2034.444784
-8.2,18,2034.513343
12.05,18,2034.532356
1.6,18,2034.551373
1.85,18,2034.567878
14.35,18,2034.57702
-9.3,18,2034.59357
-7.5,18,2034.60358
-8.5,18,2034.621593
2.7,18,2034.639601
14.65,18,2034.649114
-7.85,18,2034.65712
12.55,18,2034.671169
2.6,18,2034.687677
14.2,18,2034.699716
12.7,18,2034.744264
-7.55,18,2034.762276
13.0,18,2034.772784
2.8,18,2034.787292
-8.5,18,2034.80286
12.4,18,2034.820901
-8.4,18,2034.837413
-8.95,18,2034.918049
-7.8,18,2034.933076
14.85,18,2034.941598
1.65,18,2034.950128
2.65,18,2034.957128
-7.85,18,2034.965643
-9.2,18,2034.976184
2.25,18,2035.049217
13.8,18,2035.066231
2.65,18,2035.075754
14.7,18,2035.094765
-8.6,18,2035.111281
-7.3,18,2035.120786
-8.5,18,2035.139799
-9.75,18,2035.158311
15.0,18,2035.176324
11.75,18,2035.192337
-7.5,18,2035.209359
-8.95,18,2035.225871
14.15,18,2035.235377
-7.75,18,2035.244899
-8.65,18,2035.28592
-6.2,18,2035.302436
-8.5,18,2035.316942
-8.9,18,2035.334956
-8.35,18,2035.351968
13.5,18,2035.367475
11.8,18,2035.385492
12.5,18,2035.399
2.7,18,2035.415239
13.35,18,2035.431253
14.85,18,2035.446759
-8.25,18,2035.463776
3.45,18,2035.47979
12.9,18,2035.487796
-7.3,18,2035.496311
-8.85,18,2035.561745
-8.15,18,2035.570781
-8.55,18,2035.579276
12.75,18,2035.597787
15.75,18,2035.605802
12.7,18,2035.613816
12.6,18,2035.622882
14.7,18,2035.640891
1.3,18,2035.66141
13.15,18,2035.669922
15.6,18,2035.688928
13.2,18,2035.700438
12.5,18,2035.711451
11.95,18,2035.730462
12.2,18,2035.794157
13.0,18,2035.808171
-8.1,18,2035.817676
-8.45,18,2035.836693
-7.4,18,2035.854713
13.25,18,2035.86222
13.85,18,2035.880239
15.3,18,2035.893748
2.05,18,2035.906757
13.0,18,2035.919777
12.8,18,2035.934289
-8.35,18,2035.950313
-9.2,18,2035.959825
12.15,18,2035.974337
-8.55,18,2036.012732
-8.55,18,2036.024239
12.7,18,2036.033746
12.8,18,2036.046253
-7.3,18,2036.054779
12.25,18,2036.068283
13.15,18,2036.082297
1.9,18,2036.093806
12.5,18,2036.105824
12.15,18,2036.121877
12.45,18,2036.130382
2.9,18,2036.149398
3.0,18,2036.158905
1.9,18,2036.168912
13.15,18,2036.213954
11.9,18,2036.230966
15.45,18,2036.248979
2.6,18,2036.263492
13.35,18,2036.280505
-8.55,18,2036.300519
-7.7,18,2036.313393
2.95,18,2036.322913
-7.25,18,2036.339925
12.05,18,2036.356433
12.6,18,2036.371452
2.4,18,2036.390976
