#{"t_start": 1776096173.95502, "env_id": "None"}
r,l,t
-8.1,18,641.459328
-9.4,18,641.510967
-7.5,18,641.542223
-8.55,18,641.605976
13.0,18,641.651788
-6.75,18,641.685621
13.6,18,641.745553
-7.65,18,641.797083
-8.95,18,641.850831
2.6,18,641.903321
-8.95,18,641.970074
2.75,18,642.035106
-7.95,18,642.105173
-6.7,18,642.149202
-8.35,18,642.2161
-6.2,18,642.442476
-8.0,18,642.474211
-7.1,18,642.538673
-8.95,18,642.579829
-8.2,18,642.642936
5.1,18,642.694815
-9.0,18,642.761568
-6.35,18,642.817222
-7.9,18,642.880614
13.95,18,642.92905
-8.65,18,643.005966
-9.2,18,643.054169
-7.85,18,643.106931
-8.65,18,643.146777
-8.65,18,643.377181
13.7,18,643.431888
-8.8,18,643.464367
-8.45,18,643.527647
13.8,18,643.560735
-7.6,18,643.608487
14.0,18,643.672124
-8.65,18,643.703999
-7.8,18,643.776969
-9.2,18,643.832847
-7.35,18,643.888582
-8.2,18,643.938274
2.95,18,644.024642
-9.0,18,644.097353
12.0,18,644.338089
1.35,18,644.370512
12.3,18,644.417998
-8.55,18,644.460304
-9.45,18,644.50791
-7.95,18,644.564618
-7.6,18,644.604681
-7.65,18,644.674104
13.85,18,644.71042
-9.2,18,644.771163
-8.65,18,644.819311
2.0,18,644.880299
2.8,18,644.915846
-8.1,18,644.964087
-9.15,18,645.233948
2.8,18,645.274735
-9.25,18,645.324931
-7.1,18,645.364596
13.25,18,645.429468
-7.95,18,645.4776
-8.4,18,645.525145
-7.8,18,645.575413
-8.7,18,645.607548
-7.1,18,645.672
-8.75,18,645.703888
-8.65,18,645.776298
12.1,18,645.816099
-8.55,18,645.88658
13.1,18,646.136729
-8.1,18,646.184325
-8.65,18,646.233626
-8.3,18,646.281558
-8.3,18,646.339077
-9.4,18,646.378942
12.8,18,646.437695
11.9,18,646.477205
-8.65,18,646.546751
-7.6,18,646.596476
-8.2,18,646.647664
12.7,18,646.736867
-8.2,18,646.781879
-8.45,18,646.844917
-9.3,18,647.046096
-8.6,18,647.312682
-9.0,18,647.376483
-7.35,18,647.421868
-9.3,18,647.462797
-5.9,18,647.520562
-7.95,18,647.57499
-8.7,18,647.631503
12.75,18,647.679304
14.65,18,647.727074
-6.55,18,647.775209
-9.25,18,647.823195
13.9,18,647.866267
-7.25,18,647.954684
14.2,18,647.995902
-9.1,18,648.265603
-8.45,18,648.327004
2.9,18,648.35889
15.35,18,648.419413
-8.4,18,648.467894
2.95,18,648.528703
-8.45,18,648.561521
13.95,18,648.609999
3.8,18,648.670009
-8.3,18,648.701983
-7.35,18,648.758457
-8.8,18,648.79873
-7.65,18,648.864639
14.95,18,648.91319
-7.05,18,649.178712
11.6,18,649.239665
-6.75,18,649.271094
2.7,18,649.336638
-8.45,18,649.38886
-9.4,18,649.482773
-9.0,18,649.548908
-7.6,18,649.589054
2.6,18,649.661179
-6.55,18,649.699419
2.75,18,649.775184
1.85,18,649.829174
-8.7,18,649.884625
-9.35,18,649.948384
13.0,18,650.217695
14.6,18,650.258346
-9.4,18,650.306574
15.05,18,650.354465
-7.95,18,650.402208
-8.75,18,650.46776
12.4,18,650.548064
-8.05,18,650.591297
-8.25,18,650.671355
-7.85,18,650.718937
2.0,18,650.776921
12.2,18,650.832567
-9.0,18,650.898473
-7.3,18,650.946069
12.95,18,651.005745
12.75,18,651.25955
-8.55,18,651.318092
-8.15,18,651.357916
-7.55,18,651.414671
1.9,18,651.470863
-9.15,18,651.540616
15.9,18,651.599149
-5.85,18,651.660462
-8.55,18,651.727167
-9.4,18,651.789055
-8.5,18,651.831308
2.25,18,651.902094
-7.2,18,651.944721
-9.35,18,652.005644
2.75,18,652.242881
-8.85,18,652.298586
13.25,18,652.340095
3.75,18,652.387892
-8.85,18,652.439384
-7.55,18,652.479718
-9.0,18,652.540118
-8.85,18,652.584765
-7.75,18,652.627792
2.0,18,652.690058
12.55,18,652.747092
-7.55,18,652.809639
-7.85,18,652.857611
-4.7,18,652.922633
-7.0,18,653.173928
-6.65,18,653.221743
-7.8,18,653.272199
-6.8,18,653.304493
-7.95,18,653.370677
-7.7,18,653.418139
-8.55,18,653.477947
-8.3,18,653.545147
-6.85,18,653.586899
-8.45,18,653.634634
13.95,18,653.6998
-8.25,18,653.747547
-8.65,18,653.823683
-8.75,18,653.872068
-8.35,18,654.200538
15.5,18,654.255928
13.35,18,654.287576
-9.2,18,654.354404
13.95,18,654.394647
-6.95,18,654.459207
-8.25,18,654.499823
1.8,18,654.582778
13.35,18,654.62847
-8.65,18,654.702105
-9.15,18,654.757932
2.85,18,654.839207
-5.55,18,654.945375
-7.6,18,655.008878
-7.5,18,655.278316
-8.35,18,655.325719
-8.1,18,655.368505
12.8,18,655.431253
-8.7,18,655.473656
-9.2,18,655.537697
-7.0,18,655.612569
1.4,18,655.65004
-7.5,18,655.732209
-6.6,18,655.80256
-8.4,18,655.855207
4.1,18,655.927181
14.15,18,655.978576
-7.15,18,656.053288
-7.1,18,656.117005
-8.8,18,656.39047
-8.9,18,656.438969
-7.0,18,656.48484
-8.65,18,656.536103
-7.55,18,656.600853
-8.4,18,656.6425
-7.3,18,656.698979
13.8,18,656.736062
-8.05,18,656.783751
-8.35,18,656.832486
-8.8,18,656.87999
12.8,18,656.938298
-8.35,18,656.997853
-8.5,18,657.053407
-8.15,18,657.289637
11.3,18,657.348089
-9.15,18,657.396903
-8.2,18,657.428877
-8.7,18,657.493687
-8.9,18,657.544787
1.95,18,657.594475
12.55,18,657.643986
-8.05,18,657.713667
-8.0,18,657.742351
-9.3,18,657.803997
-7.15,18,657.850978
-8.05,18,657.885175
3.3,18,657.947414
12.9,18,658.465994
-5.55,18,658.505875
-9.35,18,658.572168
-7.9,18,658.605063
3.0,18,658.670577
2.55,18,658.716643
-8.9,18,658.763377
-7.8,18,658.814194
-7.7,18,658.845368
-9.05,18,658.909454
-8.85,18,658.956485
15.2,18,659.026685
-7.5,18,659.067291
-7.35,18,659.137898
12.65,18,659.371108
-9.3,18,659.402907
1.45,18,659.47449
-9.4,18,659.514898
11.7,18,659.579907
-8.1,18,659.624239
14.2,18,659.688092
-8.15,18,659.732369
-9.2,18,659.806576
-7.05,18,659.857508
-7.2,18,659.910839
-5.7,18,659.95725
-8.1,18,660.006079
-9.3,18,660.067693
12.6,18,660.114766
-7.8,18,660.349172
-8.45,18,660.404467
13.65,18,660.439996
13.45,18,660.504405
12.15,18,661.511602
12.25,18,661.544709
-6.85,18,661.617529
-9.3,18,661.669886
-9.0,18,661.765936
14.85,18,661.813836
-7.75,18,661.859231
13.25,18,661.91076
1.6,18,661.968186
-8.85,18,662.067075
12.85,18,662.321382
11.4,18,662.358295
-9.15,18,662.423124
-7.4,18,662.471103
3.1,18,662.523386
13.1,18,662.563801
12.0,18,662.622934
-7.95,18,662.687186
-7.7,18,662.745589
-7.25,18,662.794492
-7.75,18,662.852686
-7.5,18,662.901087
-8.1,18,662.961972
-9.6,18,663.025451
-8.95,18,663.393772
-7.2,18,663.426613
-8.05,18,663.500636
-7.8,18,663.535962
-8.2,18,663.583558
2.8,18,663.647853
-7.85,18,663.711447
-9.15,18,663.75615
-6.8,18,663.820023
-6.35,18,663.86839
-7.55,18,663.938157
-5.55,18,663.980776
-9.3,18,664.072541
14.9,18,664.121182
2.85,18,664.405794
3.0,18,664.440919
13.4,18,664.495481
12.95,18,664.537397
-7.55,18,664.585593
13.0,18,664.650716
12.2,18,664.698118
13.25,18,664.75616
-8.85,18,664.796637
12.95,18,664.866822
-8.8,18,664.910573
-8.2,18,664.986116
3.7,18,665.050014
-7.15,18,665.106956
13.95,18,665.379243
-9.2,18,665.443656
-7.55,18,665.505509
-7.4,18,665.564084
-6.75,18,665.60273
-9.2,18,665.670961
-6.65,18,665.711365
-8.85,18,665.78612
-6.4,18,665.82668
-8.85,18,665.88371
-7.8,18,665.935185
-6.9,18,666.010489
-7.8,18,666.058643
-9.2,18,666.141358
-8.95,18,666.182163
2.9,18,666.459659
13.65,18,666.510956
12.0,18,666.559433
-7.95,18,666.5941
-9.3,18,666.658321
-8.95,18,666.725589
-8.75,18,666.786632
13.1,18,666.836135
-6.8,18,666.899418
-9.15,18,666.949747
14.05,18,666.997793
-9.3,18,667.07462
14.75,18,667.13831
-6.5,18,667.188133
-6.4,18,667.476911
-7.25,18,667.525007
-8.75,18,667.556891
-8.1,18,667.625771
-6.7,18,667.665994
-8.5,18,667.738447
-9.25,18,667.803879
-8.7,18,667.852756
-7.95,18,667.900913
-8.5,18,667.961653
-9.2,18,668.009035
13.4,18,668.100772
-9.45,18,668.327564
-8.45,18,668.423856
12.1,18,668.735179
13.0,18,668.783054
12.5,18,668.839925
-9.15,18,668.887511
3.65,18,668.952513
11.75,18,669.015847
13.95,18,669.064259
-7.55,18,669.111959
12.0,18,669.168692
-8.55,18,669.208855
-8.6,18,669.283274
2.0,18,669.323634
12.85,18,669.389565
-6.35,18,669.438138
-9.35,18,669.669763
-6.7,18,669.75024
-8.75,18,669.798215
-7.8,18,669.857729
-9.0,18,669.922048
-6.3,18,669.971257
-8.75,18,670.049325
-9.05,18,670.112611
-7.3,18,670.16456
-7.35,18,670.228764
-7.95,18,670.272196
-8.3,18,670.336608
-7.75,18,670.384171
-8.6,18,670.443508
12.75,18,670.491786
-7.5,18,670.777344
12.85,18,670.818225
-8.7,18,670.882287
-8.9,18,670.930162
12.65,18,670.987226
-8.75,18,671.027725
2.2,18,671.100654
-8.75,18,671.157309
-8.8,18,671.2159
2.0,18,671.277892
-8.4,18,671.343224
12.7,18,671.375217
12.1,18,671.43991
11.7,18,671.487715
-8.3,18,671.709391
-8.7,18,671.758967
-7.6,18,671.799837
-9.25,18,671.859643
-7.2,18,671.892205
-7.9,18,671.96439
13.85,18,672.001814
-6.9,18,672.065585
-6.15,18,672.121541
-8.35,18,672.153552
-6.5,18,672.218133
13.0,18,672.269173
-8.4,18,672.326831
-8.05,18,672.388176
-6.85,18,672.621543
-9.15,18,672.682616
-6.9,18,672.714711
-8.1,18,672.774652
-8.1,18,672.823991
14.4,18,672.879314
-9.4,18,672.916959
13.2,18,672.988532
-6.5,18,673.025542
-8.0,18,673.088893
-8.3,18,673.139133
-7.5,18,673.187614
-8.35,18,673.236235
-8.95,18,673.294873
-7.6,18,673.514131
2.95,18,673.573454
13.85,18,673.622003
-9.5,18,673.673986
14.65,18,673.714327
-8.95,18,673.774944
-8.55,18,673.823416
-7.55,18,673.884017
-9.05,18,673.929531
-7.2,18,674.013306
-7.8,18,674.061216
-7.65,18,674.128514
12.35,18,674.169229
-8.0,18,674.22556
-7.95,18,674.451674
-7.85,18,674.499787
-9.15,18,674.562361
-7.15,18,674.602048
-8.3,18,674.650376
13.0,18,674.683889
-5.45,18,674.73213
-8.1,18,674.797233
13.7,18,674.829247
-6.3,18,674.896315
14.1,18,674.934414
-8.6,18,674.982121
-7.95,18,675.031334
12.35,18,675.09506
-8.2,18,675.150131
1.65,18,675.367236
13.3,18,675.415704
-8.85,18,675.475732
-8.1,18,675.507611
-9.05,18,675.568783
-7.8,18,675.617226
-7.0,18,675.66512
2.5,18,675.71005
-9.0,18,675.757621
-8.5,18,675.803397
14.1,18,675.851056
13.85,18,675.904027
-7.5,18,675.960229
-9.25,18,676.017246
-7.3,18,676.290362
-7.8,18,676.350117
-8.05,18,676.383315
-8.95,18,676.430741
-8.95,18,676.492237
-7.4,18,676.524107
2.6,18,676.585315
-8.9,18,676.634904
-9.35,18,676.713835
-6.25,18,676.78692
-7.6,18,676.82473
12.15,18,676.888306
13.35,18,676.937362
-8.75,18,677.001827
-8.35,18,677.269611
14.45,18,677.317744
14.9,18,677.374211
-9.05,18,677.414016
-7.65,18,677.461493
14.55,18,677.51308
-9.1,18,677.561251
12.45,18,677.613099
-9.4,18,677.669726
-7.8,18,677.718194
-6.6,18,677.765825
-7.15,18,677.830039
-8.3,18,677.878146
-7.25,18,677.944783
-7.95,18,678.220718
1.75,18,678.277742
-9.0,18,678.317984
-9.0,18,678.383271
-8.5,18,678.415938
-9.4,18,678.464424
-7.2,18,678.51489
-6.65,18,678.563385
-8.15,18,678.62122
-8.8,18,678.708745
-7.35,18,678.849284
-9.25,18,678.894194
-8.15,18,678.942183
12.9,18,679.005856
-9.05,18,679.061477
-7.2,18,679.340131
-8.6,18,679.387532
12.35,18,679.457735
-7.5,18,679.489143
-6.65,18,679.55341
-8.9,18,679.585935
3.05,18,679.63401
-7.9,18,679.690374
-8.55,18,679.738536
2.2,18,679.788229
14.05,18,679.83633
-8.0,18,679.893857
-9.35,18,679.949629
13.8,18,680.009161
-8.5,18,680.267323
-7.7,18,680.299134
-8.7,18,680.356141
-8.8,18,680.396124
11.8,18,680.453643
-8.35,18,680.510757
-9.1,18,680.558607
-9.35,18,680.608652
12.45,18,680.655946
14.35,18,680.728771
-8.2,18,680.763318
-8.9,18,680.845789
15.2,18,681.738288
-9.3,18,681.78634
11.9,18,682.007604
2.1,18,682.061056
14.0,18,682.101823
15.9,18,682.170275
-8.8,18,682.210719
-9.3,18,682.271133
12.0,18,682.303008
13.7,18,682.350812
-8.75,18,682.416137
14.15,18,682.448056
1.7,18,682.514062
12.15,18,682.546407
-8.45,18,682.61072
15.1,18,682.652623
-7.45,18,682.889788
-7.8,18,682.944074
-6.75,18,682.986193
-9.35,18,683.034117
12.65,18,683.079655
13.85,18,683.143405
-8.15,18,683.214519
14.55,18,683.271109
-8.85,18,683.32213
-8.6,18,683.388191
-7.4,18,683.421071
-7.6,18,683.488862
-6.05,18,683.556383
-8.25,18,683.616422
-7.8,18,683.829717
-5.45,18,683.878245
13.05,18,683.925727
3.0,18,683.976045
-8.5,18,684.016149
-8.0,18,684.075578
13.9,18,684.13924
-6.5,18,684.204642
12.8,18,684.252827
-8.6,18,684.308132
-8.15,18,684.356323
4.3,18,684.422899
-7.5,18,684.470952
-8.6,18,684.527603
-7.6,18,684.568418
12.15,18,684.827907
-7.25,18,684.895158
-6.2,18,684.949381
14.5,18,684.98863
-8.9,18,685.020927
-8.3,18,685.081549
-7.8,18,685.129893
-7.5,18,685.190706
-9.3,18,685.238972
1.45,18,685.294868
-8.8,18,685.336048
-7.65,18,685.409657
-4.75,18,685.449695
-7.8,18,685.50816
-6.9,18,685.742225
-8.3,18,685.783999
-8.0,18,685.831097
17.0,18,685.882301
12.75,18,685.919268
12.3,18,685.978265
11.9,18,686.026397
-8.1,18,686.087504
-8.6,18,686.135942
12.7,18,686.202286
-8.7,18,686.288739
-7.05,18,686.337956
1.85,18,686.40439
12.2,18,686.46322
-8.95,18,686.718876
-9.2,18,686.760184
-8.6,18,686.80865
-7.8,18,686.857131
-8.85,18,686.905613
11.85,18,686.968404
13.85,18,687.030438
-8.55,18,687.075377
-8.5,18,687.123275
11.9,18,687.18438
11.8,18,687.232857
-6.25,18,687.298356
13.15,18,687.340432
-8.3,18,687.39782
-8.15,18,687.620713
-7.5,18,687.66918
-8.7,18,687.721303
12.25,18,687.761743
-7.0,18,687.817487
-8.15,18,687.855039
-8.2,18,687.903014
-8.1,18,687.962586
-9.0,18,688.005138
-7.7,18,688.058195
-8.45,18,688.106221
-8.6,18,688.166122
-7.65,18,688.229656
-8.95,18,688.278841
12.0,18,688.326742
-9.0,18,688.599176
12.35,18,688.636288
-8.4,18,688.684766
-8.2,18,688.729702
-7.45,18,688.777343
-7.3,18,688.842334
14.3,18,688.874641
-7.7,18,688.943629
-8.25,18,688.988777
-7.75,18,689.045493
-8.75,18,689.097352
-7.05,18,689.169483
-7.3,18,689.218535
-9.2,18,689.277078
-8.5,18,689.656749
-8.0,18,689.704743
-8.6,18,689.765708
4.5,18,689.813716
-9.15,18,689.866623
-7.95,18,689.90704
-8.55,18,689.9738
-7.15,18,690.003806
2.65,18,690.076058
3.15,18,690.111403
-9.15,18,690.203725
12.15,18,690.261807
-9.05,18,690.324672
-8.3,18,690.373926
12.95,18,690.595116
-8.95,18,690.651749
-8.5,18,690.70278
-6.65,18,690.734967
13.15,18,690.799336
12.95,18,690.863194
12.5,18,690.912377
-9.35,18,690.968559
11.9,18,691.007977
-9.25,18,691.056244
13.2,18,691.10896
11.85,18,691.149469
3.45,18,691.218113
-9.15,18,691.258182
-7.0,18,691.484784
12.2,18,691.543065
-8.8,18,691.575531
-7.5,18,691.623001
-9.05,18,691.668359
12.9,18,691.744304
-9.0,18,691.79707
13.15,18,691.870049
-8.6,18,691.918344
12.75,18,691.985606
-6.75,18,692.015112
12.95,18,692.078709
13.75,18,692.128937
-7.6,18,692.176487
3.85,18,692.432014
-8.2,18,692.479424
-8.75,18,692.531854
-8.5,18,692.568733
-8.25,18,692.627472
-8.7,18,692.675721
-8.55,18,692.723465
-8.4,18,692.772505
14.05,18,692.804152
12.85,18,692.868321
16.75,18,692.916237
-7.85,18,692.972893
1.7,18,693.018922
-7.7,18,693.096539
-6.8,18,693.13689
-8.8,18,693.384943
-8.5,18,693.443991
13.5,18,693.475649
-8.15,18,693.536808
15.45,18,693.588522
14.85,18,693.646271
13.4,18,693.686497
12.8,18,693.734047
-7.5,18,693.793481
-8.4,18,693.84088
-8.2,18,693.890144
-7.5,18,693.937664
-8.4,18,694.005677
-8.3,18,694.045684
-9.9,18,694.314694
-7.8,18,694.347162
-5.35,18,694.394774
-8.8,18,694.453779
-9.1,18,694.488084
-8.9,18,694.550341
-8.45,18,694.582361
-6.3,18,694.645953
12.5,18,694.678069
3.85,18,694.747877
-9.0,18,694.787433
13.55,18,694.859275
3.55,18,694.900131
-9.4,18,694.947651
-8.45,18,695.20277
-8.45,18,695.242586
-9.2,18,695.290267
12.4,18,695.338599
-9.1,18,695.401924
12.0,18,695.45107
-9.0,18,695.483015
-8.6,18,695.541159
-8.05,18,695.596952
14.05,18,695.647865
-6.8,18,695.687704
-8.1,18,695.754912
-9.6,18,695.792713
11.85,18,695.840447
-9.25,18,696.089556
-5.95,18,696.126471
-7.9,18,696.173977
-9.55,18,696.238972
12.95,18,696.270937
-8.85,18,696.338679
3.55,18,696.37857
-9.15,18,696.43788
-8.3,18,696.485553
13.9,18,696.542374
-8.35,18,696.588149
-8.1,18,696.63309
3.15,18,696.674112
-7.25,18,696.748464
-7.15,18,696.781364
-9.35,18,697.055719
-9.0,18,697.111422
13.05,18,697.167621
-7.45,18,697.237574
-8.75,18,697.297842
-7.35,18,697.346186
14.35,18,697.394337
3.8,18,697.453543
1.3,18,697.499669
-8.25,18,697.560868
-9.3,18,697.596304
12.65,18,697.644063
-7.55,18,697.708156
-8.95,18,697.740273
-7.65,18,697.977331
12.3,18,698.043763
-8.85,18,698.091128
-7.85,18,698.134652
-7.8,18,698.19817
-7.75,18,698.246981
-6.7,18,698.295123
-7.3,18,698.36305
-9.05,18,698.403076
-6.65,18,698.471246
12.9,18,698.535401
11.95,18,698.586977
11.8,18,698.626797
-7.05,18,698.687894
-7.25,18,698.918056
-8.3,18,698.958228
-7.35,18,699.027525
-6.25,18,699.05577
13.5,18,699.119196
-7.35,18,699.178221
2.05,18,699.259634
12.15,18,699.320245
12.2,18,699.379508
1.75,18,699.535542
12.0,18,699.61466
-9.2,18,699.655749
13.9,18,699.719046
-9.05,18,699.762523
-8.95,18,700.030687
3.6,18,700.073833
-8.8,18,700.12203
-9.35,18,700.174609
14.85,18,700.23018
-8.85,18,700.281841
-8.35,18,701.122048
14.15,18,701.187266
-9.05,18,701.24716
-8.6,18,701.303732
-8.9,18,701.367281
13.35,18,701.416979
-7.0,18,701.465462
-8.55,18,701.53598
13.8,18,701.774353
14.6,18,701.822295
-8.6,18,701.867496
-8.6,18,701.915301
12.7,18,701.968484
-9.1,18,702.008245
-6.45,18,702.055786
14.65,18,702.089007
-8.55,18,702.137074
-8.3,18,702.203315
-8.7,18,702.266647
-7.45,18,702.331995
12.1,18,702.407903
-8.4,18,702.461901
2.0,18,702.493497
-7.2,18,702.760472
-8.6,18,702.806289
14.55,18,702.864039
-8.6,18,702.903863
-8.45,18,702.951421
3.65,18,703.007832
-6.75,18,703.056014
-7.75,18,703.131987
-8.9,18,703.180461
-7.4,18,703.25252
1.55,18,703.300951
1.6,18,703.362114
14.8,18,703.438757
16.0,18,703.49081
-8.35,18,703.746725
-8.15,18,703.80948
-8.9,18,703.843305
-7.95,18,703.90757
-8.1,18,703.955121
-8.5,18,704.010776
1.85,18,704.050695
11.95,18,704.117762
-8.5,18,704.163196
3.65,18,704.229009
12.85,18,704.277794
-7.9,18,704.334481
-8.75,18,704.370756
-7.45,18,704.419208
-7.3,18,704.664205
13.8,18,704.70771
14.05,18,704.739303
14.05,18,704.795995
-8.0,18,704.835893
-7.85,18,704.895322
-8.85,18,704.934756
13.2,18,704.982761
-7.75,18,705.035136
-7.45,18,705.075675
15.1,18,705.131904
-8.75,18,705.172668
-6.9,18,705.253695
-6.45,18,705.296978
-8.45,18,705.535439
-7.55,18,705.594471
-8.6,18,705.642219
14.05,18,705.695446
-7.6,18,705.735379
-7.8,18,705.782983
2.65,18,705.831937
-7.8,18,705.879704
-7.4,18,705.928203
-7.45,18,705.97666
-8.7,18,706.041874
14.6,18,706.076114
1.35,18,706.135711
-7.05,18,706.184209
-8.8,18,706.244549
-8.55,18,706.479284
-7.7,18,706.527091
-8.45,18,706.583854
-8.85,18,706.61566
-8.05,18,706.663083
-8.85,18,706.711943
-8.55,18,706.760409
13.15,18,706.818916
-8.95,18,706.858984
-7.15,18,706.906951
-8.75,18,706.971413
12.45,18,707.038855
-8.0,18,707.084652
14.25,18,707.142206
11.85,18,707.402575
11.8,18,707.444366
-8.0,18,707.495258
-7.8,18,707.535205
13.35,18,707.591505
-8.05,18,707.631957
-8.45,18,707.679552
-7.1,18,707.730539
12.75,18,707.779017
-8.5,18,707.827856
12.0,18,707.871471
-8.8,18,707.935522
-7.2,18,707.972331
-7.35,18,708.01712
-7.65,18,708.41232
11.6,18,708.460275
11.7,18,708.517642
1.95,18,708.549363
12.95,18,708.597094
-8.55,18,708.646158
-9.5,18,708.693783
-8.2,18,708.752059
-7.55,18,708.792151
11.45,18,708.85113
-7.9,18,708.891737
12.45,18,708.944605
-8.4,18,709.006372
-8.9,18,709.095168
13.8,18,709.551826
-6.85,18,709.599397
-6.4,18,709.658601
-8.45,18,709.69018
-8.6,18,709.75375
12.85,18,709.794726
-8.65,18,709.84674
12.0,18,709.886702
12.9,18,709.953767
-6.4,18,710.001438
11.6,18,710.050037
-7.05,18,710.091457
-8.3,18,710.169425
3.25,18,710.222103
-7.25,18,710.5746
-8.05,18,710.663124
11.95,18,710.785431
1.75,18,710.862247
2.0,18,710.927412
2.6,18,711.000235
-6.75,18,711.040133
-8.35,18,711.098676
13.1,18,711.131295
-7.8,18,711.203328
-8.4,18,711.240866
-4.45,18,711.304188
-9.5,18,711.349939
-9.1,18,711.414253
-6.55,18,711.459033
-8.35,18,711.679707
-7.1,18,711.727188
-8.75,18,711.769741
-7.5,18,711.81725
-8.25,18,711.87455
-8.75,18,711.930311
1.75,18,711.979106
-7.95,18,712.022624
-8.9,18,712.089514
-8.65,18,712.177016
12.4,18,712.242362
-8.0,18,712.299073
-6.45,18,712.347439
14.25,18,712.394943
-8.4,18,712.617783
-8.05,18,712.676534
-7.35,18,712.708177
13.1,18,712.764683
-7.2,18,712.804753
-8.6,18,712.868874
13.05,18,712.917178
-8.8,18,712.977327
12.65,18,713.02505
12.05,18,713.089196
-8.2,18,713.122085
12.1,18,713.185757
-8.45,18,713.218271
-9.2,18,713.266427
-8.7,18,713.528682
-8.3,18,713.577765
-6.6,18,713.609535
12.45,18,713.670214
-8.15,18,713.701998
-6.5,18,713.766917
12.0,18,713.798672
13.35,18,713.864451
13.65,18,713.912768
-7.8,18,713.961335
12.25,18,714.012173
14.6,18,714.044061
-8.5,18,714.108829
-8.5,18,714.156765
-8.55,18,714.41549
-9.15,18,714.455765
3.85,18,714.503295
15.45,18,714.551233
-9.05,18,714.582997
-7.6,18,714.647291
12.4,18,714.728299
-9.0,18,714.7779
-7.5,18,714.833014
-7.75,18,714.903172
14.0,18,714.934951
-8.4,18,714.994057
-8.45,18,715.048423
-8.65,18,715.102768
-8.1,18,715.134782
-7.35,18,715.425603
-8.0,18,715.458011
-9.15,18,715.505767
-5.95,18,715.563188
-8.6,18,715.610638
-8.65,18,715.654341
12.05,18,715.701849
-6.55,18,715.766671
-8.95,18,715.814667
4.55,18,715.871088
-8.85,18,715.91359
-6.7,18,715.970262
-9.65,18,716.022089
-7.55,18,716.065006
-8.9,18,716.290842
-8.15,18,716.363612
14.3,18,716.395374
-8.35,18,716.464045
-8.8,18,716.503915
-9.25,18,716.550892
-9.0,18,716.599821
13.35,18,716.657838
-8.9,18,716.714821
-8.8,18,716.755254
12.4,18,716.821836
-8.65,18,716.862568
-7.45,18,716.931037
-8.35,18,716.971415
-7.75,18,717.203086
11.8,18,717.27008
-9.5,18,717.326027
-7.8,18,717.382714
-7.6,18,717.448527
15.05,18,717.520926
-8.7,18,717.564751
-8.1,18,717.624096
-8.9,18,717.672352
12.75,18,717.732866
-6.55,18,717.782322
-8.4,18,717.836855
-7.5,18,717.89285
-8.8,18,717.947172
-7.9,18,718.193413
-7.3,18,718.240925
-9.35,18,718.284232
-7.75,18,718.347978
-8.7,18,718.393296
-8.8,18,718.456759
-6.6,18,718.506355
-8.05,18,718.538335
13.6,18,718.602582
-8.0,18,718.645634
3.0,18,718.693083
-8.6,18,718.73645
-9.05,18,718.784264
-7.9,18,718.833077
-8.4,18,719.279279
-7.85,18,719.328264
1.85,18,719.376166
12.2,18,719.42591
-7.35,18,719.473509
2.65,18,719.532552
-8.9,18,719.564848
-6.4,18,719.625233
-9.85,18,719.65782
-9.15,18,719.721805
-7.75,18,719.791402
-9.4,18,719.845818
14.8,18,719.879169
11.95,18,719.925901
-9.2,18,720.767304
-6.7,18,720.968791
-8.85,18,721.016265
-9.4,18,721.067812
-9.15,18,721.097234
-8.9,18,721.144671
-7.7,18,721.209663
1.95,18,721.241912
14.95,18,721.302613
-8.0,18,721.350506
-8.15,18,721.423569
13.2,18,721.486907
-8.7,18,721.552022
-8.75,18,721.62128
-8.25,18,721.691769
14.15,18,721.972329
-9.05,18,722.022466
-8.2,18,722.070147
-8.45,18,722.130035
-8.95,18,722.177431
-8.9,18,722.233356
13.15,18,722.274206
-7.6,18,722.337991
-7.85,18,722.409572
13.05,18,722.474158
-8.45,18,722.521813
1.9,18,722.572872
-7.35,18,722.612766
-8.75,18,722.673747
-7.55,18,722.925346
-8.5,18,722.972828
-9.05,18,723.034309
-8.85,18,723.105378
-7.6,18,723.14617
-8.75,18,723.19067
-7.7,18,723.235496
-6.85,18,723.282927
-7.8,18,723.347804
15.75,18,723.379878
-8.7,18,723.453844
-8.65,18,723.493626
-7.95,18,723.541761
14.05,18,723.590792
2.95,18,723.801256
-8.75,18,723.849142
13.25,18,723.908071
-7.0,18,723.940066
-8.9,18,724.000598
-6.45,18,724.03687
12.95,18,724.068527
-9.35,18,724.134652
-7.8,18,724.167012
-8.9,18,724.24152
-8.25,18,724.295358
-9.0,18,724.358901
14.25,18,724.454926
-9.5,18,724.496061
-7.55,18,724.543979
-9.0,18,724.770199
-6.6,18,724.82106
2.65,18,724.860985
-7.75,18,724.908392
13.15,18,724.957228
-9.35,18,725.005177
-8.95,18,725.053799
12.65,18,725.086076
-8.85,18,725.150407
13.05,18,725.185597
-7.8,18,725.234083
-8.7,18,725.293586
-7.55,18,725.340871
12.4,18,725.390002
14.25,18,725.616669
-9.3,18,725.664274
-6.75,18,725.719739
-7.15,18,725.792988
-7.7,18,725.843625
11.95,18,725.891541
-9.15,18,725.956238
-8.55,18,725.988379
12.55,18,726.048853
-8.95,18,726.098109
-9.15,18,726.130473
-7.75,18,726.191072
-9.4,18,726.254391
